essay_id,prompt_name,rating,raw_response,timestamp
N11470T,societal_position,,,2025-05-24T07:59:47.391117
N11495C,societal_position,,"{""societal_position""",2025-05-24T07:59:47.391120
N11533R,societal_position,,,2025-05-24T07:59:47.391123
N11562W,societal_position,,,2025-05-24T07:59:47.391126
N11584C,societal_position,,,2025-05-24T07:59:47.391128
N11614R,societal_position,,"{""societal_position""",2025-05-24T07:59:47.391131
N11651W,societal_position,,,2025-05-24T07:59:47.391134
N11746C,societal_position,,,2025-05-24T07:59:47.391136
N11792J,societal_position,,,2025-05-24T07:59:47.391139
N11819C,societal_position,,,2025-05-24T07:59:47.391147
N11848H,societal_position,,,2025-05-24T07:59:47.391149
N11874K,societal_position,,,2025-05-24T07:59:56.594638
N11905Z,societal_position,,,2025-05-24T07:59:56.594649
N11959P,societal_position,,,2025-05-24T07:59:56.594652
N11987T,societal_position,,,2025-05-24T07:59:56.594655
N12012Z,societal_position,,,2025-05-24T07:59:56.594658
N12045J,societal_position,,,2025-05-24T07:59:56.594660
N12071L,societal_position,,,2025-05-24T07:59:56.594662
N12099Y,societal_position,,,2025-05-24T07:59:56.594664
N12122E,societal_position,,,2025-05-24T07:59:56.594666
N12175T,societal_position,,,2025-05-24T07:59:56.594669
N12234M,societal_position,,,2025-05-24T07:59:56.594671
N12271S,societal_position,,= grandmother,2025-05-24T07:59:56.594693
N12291W,societal_position,,,2025-05-24T07:59:56.594695
N12338U,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594698
N12369B,societal_position,,,2025-05-24T07:59:56.594700
N12439Y,societal_position,,,2025-05-24T07:59:56.594703
N12473A,societal_position,,,2025-05-24T07:59:56.594705
N12503P,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594708
N12539B,societal_position,,ed to go to London on bissnes,2025-05-24T07:59:56.594710
N12562A,societal_position,,,2025-05-24T07:59:56.594713
N12616X,societal_position,,,2025-05-24T07:59:56.594715
N12640X,societal_position,,,2025-05-24T07:59:56.594717
N12672F,societal_position,,,2025-05-24T07:59:56.594719
N12712W,societal_position,,,2025-05-24T07:59:56.594722
N12740A,societal_position,,,2025-05-24T07:59:56.594724
N12757K,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594726
N12788S,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594729
N12823C,societal_position,,,2025-05-24T07:59:56.594731
N12850F,societal_position,,,2025-05-24T07:59:56.594734
N12879U,societal_position,,,2025-05-24T07:59:56.594736
N12903B,societal_position,,,2025-05-24T07:59:56.594738
N12937M,societal_position,,,2025-05-24T07:59:56.594740
N13008H,societal_position,,,2025-05-24T07:59:56.594742
N13027L,societal_position,,,2025-05-24T07:59:56.594744
N13068V,societal_position,,,2025-05-24T07:59:56.594746
N13123K,societal_position,,,2025-05-24T07:59:56.594749
N13196C,societal_position,,,2025-05-24T07:59:56.594751
N13213L,societal_position,,,2025-05-24T07:59:56.594753
N13254V,societal_position,,,2025-05-24T07:59:56.594755
N13285C,societal_position,,,2025-05-24T07:59:56.594757
N13354Y,societal_position,,,2025-05-24T07:59:56.594759
N13374C,societal_position,,,2025-05-24T07:59:56.594761
N13400M,societal_position,,,2025-05-24T07:59:56.594763
N13422T,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594766
N13472D,societal_position,,,2025-05-24T07:59:56.594768
N13540Y,societal_position,,,2025-05-24T07:59:56.594770
N13567K,societal_position,,"{""societal_position""",2025-05-24T07:59:56.594773
N13605Y,societal_position,,,2025-05-24T07:59:56.594775
N13638H,societal_position,,,2025-05-24T07:59:56.594777
N13671J,societal_position,,,2025-05-24T07:59:56.594779
N13709F,societal_position,,,2025-05-24T08:00:05.597750
N13734G,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597783
N13768S,societal_position,,,2025-05-24T08:00:05.597786
N13798Y,societal_position,,,2025-05-24T08:00:05.597789
N13834K,societal_position,,,2025-05-24T08:00:05.597791
N13869W,societal_position,,,2025-05-24T08:00:05.597794
N13899C,societal_position,,,2025-05-24T08:00:05.597796
N13927P,societal_position,,,2025-05-24T08:00:05.597798
N13955T,societal_position,,,2025-05-24T08:00:05.597801
N13983X,societal_position,,,2025-05-24T08:00:05.597804
N14013J,societal_position,,,2025-05-24T08:00:05.597806
N14084Z,societal_position,,,2025-05-24T08:00:05.597809
N14116Q,societal_position,,,2025-05-24T08:00:05.597811
N14147X,societal_position,,,2025-05-24T08:00:05.597814
N14177D,societal_position,,,2025-05-24T08:00:05.597816
N14209U,societal_position,,mes for the children like [female name] and [female name] and [female name] and [male name] and [male name] and [male name] and [female name] and [female name] and [female name] and,2025-05-24T08:00:05.597820
N14329B,societal_position,,,2025-05-24T08:00:05.597823
N14403U,societal_position,,,2025-05-24T08:00:05.597825
N14427C,societal_position,,,2025-05-24T08:00:05.597827
N14454F,societal_position,,,2025-05-24T08:00:05.597829
N14484M,societal_position,,,2025-05-24T08:00:05.597831
N14515B,societal_position,,,2025-05-24T08:00:05.597834
N14582N,societal_position,,,2025-05-24T08:00:05.597836
N14612B,societal_position,,,2025-05-24T08:00:05.597838
N14648P,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597841
N14679W,societal_position,,,2025-05-24T08:00:05.597843
N14712E,societal_position,,Based on the information provided,2025-05-24T08:00:05.597852
N14742L,societal_position,,,2025-05-24T08:00:05.597855
N14786Y,societal_position,,,2025-05-24T08:00:05.597857
N14857W,societal_position,,,2025-05-24T08:00:05.597860
N14883Y,societal_position,,,2025-05-24T08:00:05.597862
N14923P,societal_position,,,2025-05-24T08:00:05.597865
N14951T,societal_position,,,2025-05-24T08:00:05.597867
N14976C,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597870
N15059C,societal_position,,,2025-05-24T08:00:05.597872
N15079G,societal_position,,,2025-05-24T08:00:05.597875
N15108U,societal_position,,Based on the description provided,2025-05-24T08:00:05.597878
N15127X,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597881
N15154A,societal_position,,,2025-05-24T08:00:05.597883
N15207W,societal_position,,,2025-05-24T08:00:05.597886
N15247E,societal_position,,,2025-05-24T08:00:05.597888
N15276K,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597891
N15304W,societal_position,,,2025-05-24T08:00:05.597893
N15373K,societal_position,,,2025-05-24T08:00:05.597896
N15414B,societal_position,,,2025-05-24T08:00:05.597898
N15444H,societal_position,,,2025-05-24T08:00:05.597900
N15516G,societal_position,,,2025-05-24T08:00:05.597903
N15538N,societal_position,,,2025-05-24T08:00:05.597905
N15582S,societal_position,,,2025-05-24T08:00:05.597907
N15650M,societal_position,,"{""societal_position""",2025-05-24T08:00:05.597911
N15689C,societal_position,,,2025-05-24T08:00:14.600384
N15714L,societal_position,,,2025-05-24T08:00:14.600397
N15741P,societal_position,,,2025-05-24T08:00:14.600399
N15786C,societal_position,,,2025-05-24T08:00:14.600401
N15801J,societal_position,,,2025-05-24T08:00:14.600404
N15825S,societal_position,,,2025-05-24T08:00:14.600406
N15854X,societal_position,,,2025-05-24T08:00:14.600409
N15964C,societal_position,,,2025-05-24T08:00:14.600412
N15993H,societal_position,,"{""societal_position""",2025-05-24T08:00:14.600437
N16031U,societal_position,,,2025-05-24T08:00:14.600439
N16061A,societal_position,,,2025-05-24T08:00:14.600441
N16130W,societal_position,,,2025-05-24T08:00:14.600444
N16196Q,societal_position,,to find me a job near where she lived,2025-05-24T08:00:14.600447
N16230Z,societal_position,,and a pony called dolly,2025-05-24T08:00:14.600450
N16268P,societal_position,,,2025-05-24T08:00:14.600452
N16292P,societal_position,,,2025-05-24T08:00:14.600454
N16318G,societal_position,,,2025-05-24T08:00:14.600457
N16358Q,societal_position,,,2025-05-24T08:00:14.600459
N16377T,societal_position,,,2025-05-24T08:00:14.600461
N16405E,societal_position,,,2025-05-24T08:00:14.600464
N16436M,societal_position,,,2025-05-24T08:00:14.600466
N16468V,societal_position,,,2025-05-24T08:00:14.600469
N16509M,societal_position,,,2025-05-24T08:00:14.600471
N16568Y,societal_position,,,2025-05-24T08:00:14.600474
N16623N,societal_position,,,2025-05-24T08:00:14.600476
N16650R,societal_position,,,2025-05-24T08:00:14.600478
N16680X,societal_position,,"{""societal_position""",2025-05-24T08:00:14.600481
N16748A,societal_position,,,2025-05-24T08:00:14.600483
N16788J,societal_position,,,2025-05-24T08:00:14.600486
N16816V,societal_position,,,2025-05-24T08:00:14.600488
N16841W,societal_position,,,2025-05-24T08:00:14.600490
N16873E,societal_position,,,2025-05-24T08:00:14.600492
N16904U,societal_position,,,2025-05-24T08:00:14.600495
N16945D,societal_position,,,2025-05-24T08:00:14.600497
N16977M,societal_position,,"{""societal_position""",2025-05-24T08:00:14.600499
N17015Y,societal_position,,,2025-05-24T08:00:14.600501
N17059L,societal_position,,,2025-05-24T08:00:14.600504
N17086P,societal_position,,,2025-05-24T08:00:14.600506
N17116C,societal_position,,,2025-05-24T08:00:14.600508
N17148L,societal_position,,,2025-05-24T08:00:14.600510
N17170J,societal_position,,,2025-05-24T08:00:14.600512
N17209G,societal_position,,"{""societal_position""",2025-05-24T08:00:14.600515
N17245L,societal_position,,,2025-05-24T08:00:14.600517
N17263N,societal_position,,,2025-05-24T08:00:14.600519
N17288X,societal_position,,,2025-05-24T08:00:14.600521
N17312E,societal_position,,,2025-05-24T08:00:14.600523
N17350L,societal_position,,,2025-05-24T08:00:14.600526
N17376W,societal_position,,,2025-05-24T08:00:14.600528
N17413J,societal_position,,,2025-05-24T08:00:14.600530
N17444R,societal_position,,,2025-05-24T08:00:14.600532
N17491Y,societal_position,,,2025-05-24T08:00:24.038480
N17518S,societal_position,,,2025-05-24T08:00:24.038513
N17552U,societal_position,,,2025-05-24T08:00:24.038516
N17578E,societal_position,,,2025-05-24T08:00:24.038519
N17609U,societal_position,,,2025-05-24T08:00:24.038522
N17638Z,societal_position,,,2025-05-24T08:00:24.038542
N17663A,societal_position,,,2025-05-24T08:00:24.038544
N17700N,societal_position,,,2025-05-24T08:00:24.038547
N17723V,societal_position,,,2025-05-24T08:00:24.038549
N17750Y,societal_position,,,2025-05-24T08:00:24.038552
N17777K,societal_position,,,2025-05-24T08:00:24.038554
N17809A,societal_position,,,2025-05-24T08:00:24.038559
N17853E,societal_position,,,2025-05-24T08:00:24.038562
N17879Q,societal_position,,,2025-05-24T08:00:24.038564
N17908C,societal_position,,,2025-05-24T08:00:24.038567
N17932C,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038581
N17967P,societal_position,,,2025-05-24T08:00:24.038584
N17995T,societal_position,,,2025-05-24T08:00:24.038586
N18031C,societal_position,,,2025-05-24T08:00:24.038589
N18071L,societal_position,,,2025-05-24T08:00:24.038592
N18106E,societal_position,,,2025-05-24T08:00:24.038594
N18150J,societal_position,,,2025-05-24T08:00:24.038597
N18194W,societal_position,,,2025-05-24T08:00:24.038600
N18217L,societal_position,,,2025-05-24T08:00:24.038602
N18245Q,societal_position,,,2025-05-24T08:00:24.038605
N18275W,societal_position,,,2025-05-24T08:00:24.038608
N18308N,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038611
N18352S,societal_position,,,2025-05-24T08:00:24.038614
N18384A,societal_position,,,2025-05-24T08:00:24.038617
N18406P,societal_position,,,2025-05-24T08:00:24.038619
N18436V,societal_position,,,2025-05-24T08:00:24.038622
N18468D,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038625
N18497J,societal_position,,,2025-05-24T08:00:24.038628
N18527X,societal_position,,,2025-05-24T08:00:24.038631
N18562A,societal_position,,otechnology and how it can be used to cure cancer,2025-05-24T08:00:24.038635
N18585H,societal_position,,,2025-05-24T08:00:24.038637
N18618Z,societal_position,,,2025-05-24T08:00:24.038640
N18673G,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038643
N18707Z,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038646
N18744E,societal_position,,,2025-05-24T08:00:24.038649
N18773K,societal_position,,"{""societal_position""",2025-05-24T08:00:24.038652
N18811Y,societal_position,,,2025-05-24T08:00:24.038654
N18900Y,societal_position,,anana,2025-05-24T08:00:24.038657
N18958S,societal_position,,,2025-05-24T08:00:24.038660
N18986W,societal_position,,,2025-05-24T08:00:24.038662
N19045N,societal_position,,,2025-05-24T08:00:24.038665
N19086X,societal_position,,,2025-05-24T08:00:24.038667
N19109M,societal_position,,,2025-05-24T08:00:24.038670
N19132L,societal_position,,,2025-05-24T08:00:24.038673
N19167X,societal_position,,,2025-05-24T08:00:24.038675
N19199F,societal_position,,,2025-05-24T08:00:33.192455
N19227S,societal_position,,,2025-05-24T08:00:33.192467
N19260T,societal_position,,,2025-05-24T08:00:33.192470
N19290Z,societal_position,,,2025-05-24T08:00:33.192472
N19309T,societal_position,,,2025-05-24T08:00:33.192475
N19359D,societal_position,,,2025-05-24T08:00:33.192478
N19415U,societal_position,,,2025-05-24T08:00:33.192480
N19468H,societal_position,,,2025-05-24T08:00:33.192482
N19494K,societal_position,,,2025-05-24T08:00:33.192484
N19512U,societal_position,,,2025-05-24T08:00:33.192487
N19534A,societal_position,,,2025-05-24T08:00:33.192489
N19565H,societal_position,,,2025-05-24T08:00:33.192491
N19587P,societal_position,,,2025-05-24T08:00:33.192493
N19624B,societal_position,,,2025-05-24T08:00:33.192495
N19645G,societal_position,,,2025-05-24T08:00:33.192498
N19671J,societal_position,,,2025-05-24T08:00:33.192500
N19782Q,societal_position,,,2025-05-24T08:00:33.192502
N19810B,societal_position,,,2025-05-24T08:00:33.192504
N19826K,societal_position,,,2025-05-24T08:00:33.192506
N19879Y,societal_position,,,2025-05-24T08:00:33.192528
N19898B,societal_position,,,2025-05-24T08:00:33.192531
N19933M,societal_position,,,2025-05-24T08:00:33.192533
N19997D,societal_position,,,2025-05-24T08:00:33.192535
N20029F,societal_position,,,2025-05-24T08:00:33.192537
N20066L,societal_position,,,2025-05-24T08:00:33.192539
N20094Q,societal_position,,,2025-05-24T08:00:33.192541
N20121A,societal_position,,,2025-05-24T08:00:33.192543
N20162K,societal_position,,,2025-05-24T08:00:33.192545
N20188V,societal_position,,,2025-05-24T08:00:33.192548
N20208G,societal_position,,,2025-05-24T08:00:33.192550
N20244L,societal_position,,,2025-05-24T08:00:33.192552
N20274S,societal_position,,"{""societal_position""",2025-05-24T08:00:33.192557
N20295X,societal_position,,,2025-05-24T08:00:33.192559
N20332K,societal_position,,,2025-05-24T08:00:33.192562
N20357U,societal_position,,,2025-05-24T08:00:33.192564
N20398D,societal_position,,,2025-05-24T08:00:33.192566
N20420J,societal_position,,,2025-05-24T08:00:33.192568
N20455V,societal_position,,,2025-05-24T08:00:33.192571
N20479D,societal_position,,,2025-05-24T08:00:33.192573
N20499H,societal_position,,,2025-05-24T08:00:33.192575
N20521N,societal_position,,,2025-05-24T08:00:33.192576
N20545W,societal_position,,,2025-05-24T08:00:33.192578
N20576D,societal_position,,"{""societal_position""",2025-05-24T08:00:33.192580
N20608U,societal_position,,,2025-05-24T08:00:33.192582
N20627X,societal_position,,,2025-05-24T08:00:33.192583
N20652Y,societal_position,,,2025-05-24T08:00:33.192584
N20704T,societal_position,,Here's the JSON with the societal_position based on the information provided:,2025-05-24T08:00:33.192586
N20729C,societal_position,,,2025-05-24T08:00:33.192588
N20758H,societal_position,,,2025-05-24T08:00:33.192589
N20783J,societal_position,,,2025-05-24T08:00:33.192591
N20809B,societal_position,,,2025-05-24T08:00:41.873106
N20842C,societal_position,,,2025-05-24T08:00:41.873117
N20905A,societal_position,,,2025-05-24T08:00:41.873120
N20927G,societal_position,,,2025-05-24T08:00:41.873122
N20953J,societal_position,,,2025-05-24T08:00:41.873125
N20975Q,societal_position,,,2025-05-24T08:00:41.873127
N21010Y,societal_position,,,2025-05-24T08:00:41.873129
N21060J,societal_position,,,2025-05-24T08:00:41.873132
N21122F,societal_position,,,2025-05-24T08:00:41.873134
N21163Q,societal_position,,,2025-05-24T08:00:41.873152
N21192V,societal_position,,,2025-05-24T08:00:41.873155
N21207K,societal_position,,Based on the narrative provided,2025-05-24T08:00:41.873162
N21273V,societal_position,,,2025-05-24T08:00:41.873164
N21306M,societal_position,,,2025-05-24T08:00:41.873167
N21339W,societal_position,,,2025-05-24T08:00:41.873169
N21361U,societal_position,,"{""societal_position""",2025-05-24T08:00:41.873172
N21391A,societal_position,,,2025-05-24T08:00:41.873174
N21424S,societal_position,,,2025-05-24T08:00:41.873176
N21449B,societal_position,,,2025-05-24T08:00:41.873178
N21485F,societal_position,,,2025-05-24T08:00:41.873180
N21515U,societal_position,,,2025-05-24T08:00:41.873183
N21557E,societal_position,,,2025-05-24T08:00:41.873185
N21585J,societal_position,,,2025-05-24T08:00:41.873187
N21610S,societal_position,,,2025-05-24T08:00:41.873189
N21645D,societal_position,,,2025-05-24T08:00:41.873191
N21672G,societal_position,,,2025-05-24T08:00:41.873193
N21700T,societal_position,,,2025-05-24T08:00:41.873195
N21731A,societal_position,,,2025-05-24T08:00:41.873198
N21769Q,societal_position,,,2025-05-24T08:00:41.873200
N21796T,societal_position,,,2025-05-24T08:00:41.873202
N21815D,societal_position,,,2025-05-24T08:00:41.873204
N21854L,societal_position,,"{""societal_position""",2025-05-24T08:00:41.873206
N21869T,societal_position,,,2025-05-24T08:00:41.873209
N21904D,societal_position,,,2025-05-24T08:00:41.873211
N21935L,societal_position,,,2025-05-24T08:00:41.873213
N21956R,societal_position,,,2025-05-24T08:00:41.873215
N21991U,societal_position,,,2025-05-24T08:00:41.873218
N22015H,societal_position,,,2025-05-24T08:00:41.873220
N22038Q,societal_position,,"{""societal_position""",2025-05-24T08:00:41.873222
N22067V,societal_position,,,2025-05-24T08:00:41.873224
N22089B,societal_position,,,2025-05-24T08:00:41.873226
N22113J,societal_position,,,2025-05-24T08:00:41.873228
N22139U,societal_position,,"{""societal_position""",2025-05-24T08:00:41.873230
N22165W,societal_position,,,2025-05-24T08:00:41.873233
N22195C,societal_position,,,2025-05-24T08:00:41.873235
N22225R,societal_position,,,2025-05-24T08:00:41.873237
N22254W,societal_position,,,2025-05-24T08:00:41.873239
N22285D,societal_position,,,2025-05-24T08:00:41.873241
N22305Q,societal_position,,"{""societal_position""",2025-05-24T08:00:41.873244
N22340T,societal_position,,,2025-05-24T08:00:41.873246
N22359E,societal_position,,,2025-05-24T08:00:50.997392
N22389L,societal_position,,,2025-05-24T08:00:50.997402
N22412S,societal_position,,,2025-05-24T08:00:50.997405
N22448E,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997425
N22474G,societal_position,,,2025-05-24T08:00:50.997427
N22503U,societal_position,,,2025-05-24T08:00:50.997430
N22540Z,societal_position,,,2025-05-24T08:00:50.997432
N22562F,societal_position,,,2025-05-24T08:00:50.997434
N22587Q,societal_position,,,2025-05-24T08:00:50.997436
N22603X,societal_position,,,2025-05-24T08:00:50.997439
N22627F,societal_position,,,2025-05-24T08:00:50.997441
N22668Q,societal_position,,,2025-05-24T08:00:50.997443
N22690N,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997445
N22727J,societal_position,,,2025-05-24T08:00:50.997447
N22744K,societal_position,,,2025-05-24T08:00:50.997450
N22801B,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997452
N22834L,societal_position,,,2025-05-24T08:00:50.997454
N22859V,societal_position,,,2025-05-24T08:00:50.997456
N22891V,societal_position,,,2025-05-24T08:00:50.997458
N22963U,societal_position,,,2025-05-24T08:00:50.997460
N22978B,societal_position,,,2025-05-24T08:00:50.997462
N23016N,societal_position,,,2025-05-24T08:00:50.997465
N23091Z,societal_position,,,2025-05-24T08:00:50.997467
N23115Q,societal_position,,,2025-05-24T08:00:50.997469
N23134T,societal_position,,,2025-05-24T08:00:50.997471
N23173A,societal_position,,,2025-05-24T08:00:50.997473
N23197J,societal_position,,,2025-05-24T08:00:50.997475
N23219X,societal_position,,,2025-05-24T08:00:50.997477
N23255B,societal_position,,,2025-05-24T08:00:50.997479
N23271B,societal_position,,,2025-05-24T08:00:50.997481
N23307W,societal_position,,*e = neighbour,2025-05-24T08:00:50.997483
N23336B,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997485
N23362D,societal_position,,,2025-05-24T08:00:50.997487
N23397Q,societal_position,,omachines and a big telscope,2025-05-24T08:00:50.997490
N23440A,societal_position,,,2025-05-24T08:00:50.997492
N23456J,societal_position,,,2025-05-24T08:00:50.997494
N23483M,societal_position,,,2025-05-24T08:00:50.997496
N23516D,societal_position,,,2025-05-24T08:00:50.997498
N23578T,societal_position,,,2025-05-24T08:00:50.997500
N23638N,societal_position,,,2025-05-24T08:00:50.997502
N23662N,societal_position,,,2025-05-24T08:00:50.997504
N23689Z,societal_position,,,2025-05-24T08:00:50.997506
N23714H,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997508
N23779A,societal_position,,,2025-05-24T08:00:50.997510
N23795A,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997512
N23822L,societal_position,,,2025-05-24T08:00:50.997514
N23844S,societal_position,,,2025-05-24T08:00:50.997516
N23887D,societal_position,,,2025-05-24T08:00:50.997518
N23918T,societal_position,,"{""societal_position""",2025-05-24T08:00:50.997521
N23936V,societal_position,,,2025-05-24T08:00:50.997523
N23962X,societal_position,,,2025-05-24T08:00:59.269310
N23998K,societal_position,,,2025-05-24T08:00:59.269320
N24030Q,societal_position,,,2025-05-24T08:00:59.269323
N24036W,societal_position,,,2025-05-24T08:00:59.269326
N24123U,societal_position,,,2025-05-24T08:00:59.269328
N24155C,societal_position,,,2025-05-24T08:00:59.269331
N24178K,societal_position,,,2025-05-24T08:00:59.269333
N24221V,societal_position,,"{""societal_position""",2025-05-24T08:00:59.269357
N24242A,societal_position,,,2025-05-24T08:00:59.269359
N24274J,societal_position,,,2025-05-24T08:00:59.269361
N24299T,societal_position,,,2025-05-24T08:00:59.269364
N24326D,societal_position,,,2025-05-24T08:00:59.269366
N24359N,societal_position,,,2025-05-24T08:00:59.269369
N24382M,societal_position,,,2025-05-24T08:00:59.269371
N24413B,societal_position,,,2025-05-24T08:00:59.269373
N24442G,societal_position,,,2025-05-24T08:00:59.269376
N24459R,societal_position,,,2025-05-24T08:00:59.269378
N24490Q,societal_position,,,2025-05-24T08:00:59.269381
N24527L,societal_position,,,2025-05-24T08:00:59.269383
N24554P,societal_position,,"{""societal_position""",2025-05-24T08:00:59.269385
N24577W,societal_position,,,2025-05-24T08:00:59.269388
N24602E,societal_position,,,2025-05-24T08:00:59.269390
N24630J,societal_position,,,2025-05-24T08:00:59.269392
N24662S,societal_position,,"{""societal_position""",2025-05-24T08:00:59.269395
N24720K,societal_position,,,2025-05-24T08:00:59.269397
N24783A,societal_position,,,2025-05-24T08:00:59.269399
N24818U,societal_position,,,2025-05-24T08:00:59.269401
N24841T,societal_position,,,2025-05-24T08:00:59.269404
N24865B,societal_position,,,2025-05-24T08:00:59.269406
N24885F,societal_position,,,2025-05-24T08:00:59.269408
N24910P,societal_position,,,2025-05-24T08:00:59.269411
N24964D,societal_position,,,2025-05-24T08:00:59.269413
N25002Q,societal_position,,"{""societal_position""",2025-05-24T08:00:59.269415
N25023V,societal_position,,,2025-05-24T08:00:59.269417
N25054C,societal_position,,,2025-05-24T08:00:59.269420
N25098Q,societal_position,,,2025-05-24T08:00:59.269422
N25150B,societal_position,,,2025-05-24T08:00:59.269424
N25162F,societal_position,,,2025-05-24T08:00:59.269426
N25183L,societal_position,,,2025-05-24T08:00:59.269428
N25242E,societal_position,,,2025-05-24T08:00:59.269431
N25277R,societal_position,,,2025-05-24T08:00:59.269433
N25301Y,societal_position,,,2025-05-24T08:00:59.269435
N25326H,societal_position,,,2025-05-24T08:00:59.269437
N25356P,societal_position,,,2025-05-24T08:00:59.269439
N25385U,societal_position,,,2025-05-24T08:00:59.269442
N25412E,societal_position,,,2025-05-24T08:00:59.269444
N25467V,societal_position,,"{""societal_position""",2025-05-24T08:00:59.269446
N25488A,societal_position,,,2025-05-24T08:00:59.269449
N25525N,societal_position,,,2025-05-24T08:00:59.269451
N25552R,societal_position,,,2025-05-24T08:00:59.269453
N25586B,societal_position,,,2025-05-24T08:01:08.172433
N25640Q,societal_position,,,2025-05-24T08:01:08.172446
N25671X,societal_position,,,2025-05-24T08:01:08.172449
N25692C,societal_position,,,2025-05-24T08:01:08.172452
N25723S,societal_position,,"{""societal_position""",2025-05-24T08:01:08.172476
N25744X,societal_position,,,2025-05-24T08:01:08.172479
N25772B,societal_position,,,2025-05-24T08:01:08.172482
N25799N,societal_position,,,2025-05-24T08:01:08.172488
N25827Z,societal_position,,"{""societal_position""",2025-05-24T08:01:08.172491
N25865F,societal_position,,,2025-05-24T08:01:08.172494
N25913W,societal_position,,,2025-05-24T08:01:08.172497
N25945E,societal_position,,,2025-05-24T08:01:08.172499
N25969N,societal_position,,,2025-05-24T08:01:08.172502
N25990K,societal_position,,,2025-05-24T08:01:08.172505
N26012W,societal_position,,,2025-05-24T08:01:08.172508
N26038G,societal_position,,,2025-05-24T08:01:08.172510
N26093P,societal_position,,,2025-05-24T08:01:08.172513
N26120Z,societal_position,,,2025-05-24T08:01:08.172516
N26149N,societal_position,,,2025-05-24T08:01:08.172518
N26186T,societal_position,,,2025-05-24T08:01:08.172521
N26223F,societal_position,,,2025-05-24T08:01:08.172523
N26244L,societal_position,,,2025-05-24T08:01:08.172526
N26272Q,societal_position,,,2025-05-24T08:01:08.172528
